STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPEND_SOURCE,Expenditure source,SPENDING_TYPE,Spending type,PROGRAMME_TYPE,Programme type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency,BASE_PER,Base period
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CHL,Chile,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2021,,7.344,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CHL,Chile,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2022,,0.712,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CHL,Chile,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2023,,0.832,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2010,,0.4,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2011,,0.255,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2012,,0.234,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2013,,0.274,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2014,,0.366,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2015,,0.383,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2016,,0.294,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2017,,0.338,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2018,,0.291,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2019,,0.263,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2020,,0.956,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2021,,0.995,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2022,,0.796,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,COL,Colombia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2023,,0.505,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2011,,0.366,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2012,,0.353,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2013,,0.37,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2014,,0.354,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2015,,0.374,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2016,,0.304,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2017,,0.323,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2018,,0.357,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2019,,0.491,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2020,,0.473,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2021,,0.44,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CRI,Costa Rica,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2022,,0.42,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2010,,1.756,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2011,,1.588,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2012,,1.629,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2013,,1.603,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2014,,1.5,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2015,,1.474,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2016,,1.458,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2017,,1.431,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2018,,1.494,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2019,,1.406,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2020,,1.653,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2021,,1.537,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2010,,1.561,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2011,,1.5,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2012,,1.417,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2013,,1.395,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2014,,1.378,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2015,,1.357,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2016,,1.358,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2017,,1.314,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2018,,1.299,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2019,,1.273,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2020,,1.307,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,DNK,Denmark,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2021,,1.187,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2010,,2.135,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2011,,1.841,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2012,,1.627,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2013,,1.548,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2014,,1.529,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2015,,1.951,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2016,,2.05,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2017,,1.978,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2018,,2.237,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2019,,2.258,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2020,,2.346,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,EST,Estonia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2021,,2.117,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,FIN,Finland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,C,In cash spending,TP51,Family,_Z,Not applicable,2010,,1.567,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
